id,name,description,price,category
skathdarkwall1,Impervium Plating,Tethyde layered with impervium for an exceptionally strong material.,0,block
skathdarkwall2,Skath Dark Wall,"Concrete with tethyde rebar, used in Skath structures.",0,block
skathenergybeam,Skath Energy Beam,Skath flooring embedded with glowing plasma tubes.,0,block
skathenergydetail,Skath Energy Detail,Skath flooring embedded with glowing plasma tubes.,0,block
skathenergyscreen,Skath Energy Screen,A screen displaying text in the Skath language.,0,block
skathenergywall,Skath Energy Wall,A wall demonstrating Skath plasma technology.,0,block
skathgirder,Tethyde Girder,"A thick, strong girder made of tethyde alloy.",0,block
skathhazard,Skath Hazard Block,Indicates nearby danger.,0,block
skathpillar,Impervium Pillar,Pillars of Impervium alloy able to support enormous structures.,0,block
skathpipe,Tethyde Pipe,A pipe made for transporting highly dangerous substances.,0,block
skathplatform,Tethyde Platform,A platform able to support exceptional amounts of weight.,0,platform
skathpressurewall,Tethyde Pressurised Beam,A block of tethyde alloy made for use in high pressure environments.,0,block
skathwallbeams,Impervium Wall Beams,Impervium walls made to support heavy weights.,0,block
skathwalldetail,Skath Plasma Wall Detail,Walls with embedded plasma tubes for mild lighting.,0,block
skathwallpanel,Impervium Wall Panels,Panels made of durable impervium.,0,block
skathwindow,Tethyde Window,A window made of reinforced glass and tethyde alloy.,0,block
skathwindow2,Sloped Tethyde Window,A window made of reinforced glass and tethyde alloy.,0,block
slime2material,Slime Block,"A thick mucus. It's tempting to poke it.
Extractable.",,block
slimedirtmaterial,Slimy Soil,"Ew. Slimy.
Extractable.",,block
slopedavianhullpanel,Avian Hull Panel,Hull panels worthy of Avian praise. Very strong.,0,block
slopedcardboardtile,Sloped Cardboard,"Cats love this tile, perhaps too much.",0,block
slopednightarblock,Sloped Nightar Ship Block,Fortified Nightarian construction.,0,block
slopedshinygold,Shiny Golden Panels,Panels made out of pure gold. Perfection.,,block
slopedstainedglass,Stained Glass,"Airy, light and beautiful glass.",0,block
slopedtelebriumpanel,Telebrium Panel,Paneling made from solid telebrium. Don't lick it.,0,block
slopedteleglass,Sloped Telebrium Glass,Telebrium treated glass. Remarkably clear.,0,block
slopedteletechpanel,Telebrium Tech Panel,Techy telebrium paneling. Don't lick it.,0,block
slopedtethydeplating,Tethyde Plating,"Sturdy tethyde plating, suitable for spaceships and buildings.",0,block
speedblockmaterial,Speed Block,A block that enhances the speed of the person moving over it.,,block
springvines,Spring Vine Block,"Flowery vines. Pretty.
Extractable.",,block
steelhivematerial,Steel Hive,"A metallic hive construct.
Extractable.",,block
steelmetal,Metal,"A block of metal.
Extractable.",,block
steelpartblock,Metal Parts,"Metal parts for some unknown purpose.
Extractable.",,block
steelsand,Steel Sand Block,"Fine grains of metal.
Extractable, Siftable.",,block
steelstonematerial,Steel Stone,"Metallic stone as hard as steel.
Extractable, Crushable.",,block
sturdyplatform,Sturdy Platform,"Sturdy, dense metal platform.",,platform
sulphurdirtmaterial,Sulphuric Dirt,"Loaded with delicious toxins.
Extractable, Siftable.",,block
sulphurstonematerial,Sulphuric Stone,"Loaded with useful minerals.
Extractable, Crushable.",,block
swampdirtffmaterial,Swamp Dirt,"Icky, slimy dirt.
Extractable, Siftable.",,block
tarstonematerial,Tarry Stone,"Sticky, tarry rock.
Extractable, Crushable.",,block
telebriumblock,Telebrium Block,Solid telebrium now in block form!,0,block
telebriumplatform,Telebrium Platform,"A sharp, stylish platform made from telebrium.",0,platform
telepillarblock,Telebrium Pillar Block,A fancy pillar fashioned from telebrium.,0,block
thelushive,Thelusian Resin,"Sharp and jagged, but super strong.",0,block
thelushivesleek,Thelusian Sleek Resin,"Slim, contoured and light.",0,block
titaniumwallblockmaterial,Titanium Wall,A titanium wall.,,block
toiletpaperroll,Toilet Paper,Usually placed next to a toilet for finishing personal business... though it's also possible to construct things using these.,0,block
treatedaenwood,Treated Aen Wood,Some treated Aen Wood for a more bark like feel.,0,block
andesitematerial,Unrefined Andesite,"Rough, unrefined andesite.
Extractable, Crushable.",,block
arkosematerial,Unrefined Arkose,"Rough, unrefined arkose.
Extractable, Crushable.",,block
chertmaterial,Unrefined Chert,"Rough, unrefined chert.
Extractable, Crushable.",,block
conglomeratematerial,Unrefined Conglomerate,"Rough, unrefined conglomerate.
Extractable, Crushable.",,block
dacitematerial,Unrefined Dacite,"Rough, unrefined dacite.
Extractable, Crushable.",,block
gabbromaterial,Unrefined Gabbro,"Rough, unrefined gabbro.
Extractable, Crushable.",,block
gneissmaterial,Unrefined Gneiss,"Rough, unrefined gneiss.
Extractable, Crushable.",,block
gritstonematerial,Unrefined Gritstone,"Rough, unrefined gritstone.
Extractable, Crushable.",,block
limestonematerial,Unrefined Limestone,"Rough, unrefined limestone.
Extractable, Crushable.",,block
mudstonematerial,Unrefined Mudstone,"Rough, unrefined mudstone.
Extractable, Crushable.",,block
veluugoldenpanel,Vel'uuish Golden Panel,High tech golden panels.,,block
veluugoldensloppedpanel,Vel'uuish Sloped Golden Panel,Panels made out of pure gold. Perfection.,,block
veluugoldensolarpanel,Vel'uuish Golden Solar Panels,Solar panels made out of pure gold. Perfection.,,block
veluuornatemetalplating,Vel'uuish Ornate Golden Paneling,High tech ornate golden supports.,,block
veluuornatemetalplating2,Vel'uuish Ornate Golden Pillar,A golden pillar made using a crystal alloy.,,block
veluusloppedpanel,Vel'uuish Alloy Panels,Panels made out of gold and some kind of crystal alloy.,,block
veluustripedpanel,Vel'uuish Striped Paneling,High-tech golden panels.,,block
vinewall,Vine Wall,"A wall of vines.
Extractable.",,block
violiumcrystal,Patak Crystal,"Light seems to twist inside these crystals.
Extractable, Crushable.",,block
warttile,Warts,"A chunk of purple warts, seemingly growing out of itself.
Extractable.",,block
wastestone,Wastestone Block,"Tough wastestone.
Extractable, Crushable.",,block
weatheredhorizontal,Weathered Hor. Planks,Exceptionally fashionable weathered wood.,0,block
weatheredvertical,Weathered Vert. Planks,Exceptionally fashionable weathered wood.,0,block
whitemeteorite,Gleaming Meteorite,"Shining, almost opalescent meteorite stone.
Extractable, Crushable.",,block
woodentrim,Wooden Trim,A decorative wooden trim for housing.,0,block
woodenwindow1dim,Dim Wooden Window,A window with wooden panes. Nobody's home...,0,block
woodenwindow1lit,Lit Wooden Window,A window with wooden panes. Somebody's home!,0,block
woodenwindow2dim,Dim Wooden Blinds,Old wooden slats that don't let much light through. Nobody's home...,0,block
woodenwindow2lit,Lit Wooden Blinds,Old wooden slats that don't let much light through. Somebody's home!,0,block
beesilkwallpaper,Bee Silk Wallpaper,Ostentatious silk wallpaper.,0,block
frozenwaxblock,Frozen Wax Block,A block of frozen wax.,,block
fu_honeycombblock,Honeycomb Block,"A block of honeycomb.
Extractable.",,block
fu_redhoneycombblock,Red Honeycomb Block,"A block of red honeycomb.
Extractable.",,block
goldenleaves,Golden Leaves,"A block made of golden leaves.
Extractable.",,block
goldensand,Golden Sand,"A golden glittering sand. Could probably be made into golden glass!
Extractable.",,block
goldenwood,Golden Wood,"A golden-looking wooden log.
Extractable.",,block
goldenwoodbridge,Golden Bridge Block,The gold colored wood is very old and creaks in the wind.,0,block
goldenwoodpanelling,Golden Wood Panelling,The golden tone of this wood panelling from shabby to chic.,0,block
goldenwoodplatform,Golden Wood Platform,A golden-looking wooden platform.,0,platform
redwaxblock,Red Wax Block,A red block of wax.,,block
treatedgoldenwood,Treated Golden Wood,Carefully treated golden wood that maintains a freshly chopped appearance.,0,block
unrefinedgoldenwood,Unrefined Golden Wood,"Rough and unrefined, this golden wood looks freshly chopped.",0,block
waxblock1,Wax Block,"A block of wax.
Extractable.",,block
whitewaxblock,White Wax,"A block of white wax.
Extractable.",,block
fujellyblock2,Gelatinous Block,Thickened jelly. It's really tempting to eat it.,,block
fuokeagrass,Grass,It's grass. I don't think it needs describing. Do you?,,block
fuokeamagmabrick,Hellfire Bricks,Bricks made out of magmastone and hellfire.,,block
fuokeamagmastone,Hellfire Stone,Stone made out of magmastone and hellfire.,,block
fulabhoverpanel,Tek Composite,High-tech composite material.,,block
fulabhoverplatform,Tek Panel,High tech panelling.,,block
hitechmetalblock,Hi-Tech Alloy Block,Advanced metals form a fantastic building alloy.,,block
veinblock,Bloodvein Block,Strange veins course through this stone.,,block
fucharmbomb,Charm Bomb,"Scramble the brains of nearby sapient beings, making them your friends!",,throwableItem
chilibomb,Chili Pepper Bomb,A chili pepper that explodes into flames. Fun to throw at your neighbors!,,throwableItem
cockblock,Cock Block,Throw at friends trying to pick up chicks.,,throwableItem
deathblossom,Deathblossom Mushroom,"Toss this hideous thing, and enjoy the mayhem.",5,throwableItem
energylance,Power Lance,A powerful thrown lance pulsing with energy.,10,throwableItem
fucopperbomb,Copper Bomb,Alchemical creation! Turn tiles into copper!,50,throwableItem
fuironbomb,Iron Bomb,Alchemical creation! Turn tiles into iron!,50,throwableItem
glassball,Glass Ball,Because we all know what cats like to do to ornaments...,,throwableItem
hydrogencorebomb,Hydrogen Phase Bomb,Eradicates large swathes of terrain.,,throwableItem
ignuschili2,Adv. Ignus Chili Pepper,Toss this pepper and burn your foes.,15,throwableItem
madnessbomb,Madness Bomb,"Scramble the brains of nearby sapient beings, making them kill each other!",,throwableItem
magmabomb,Magma Nodule,Magma in a bomb. Nice.,45,throwableItem
nailbomb,Nail Bomb,This lovely explosive will fill your foe with nails. Fun!,,throwableItem
neutronbomb,Neutron Bomb,"20 second fuse. Planet-busting power. Run. DO NOT THROW IN BASE, EVER.",,throwableItem
oonfortaglobule,Oonforta Globule,Use this to light up your path.,,throwableItem
peglaciball,Ice Knife,"Cold and fragile, but very sharp!",1,throwableItem
peglacitier0knife,Ice Knife,"Cold and fragile, but very sharp!",1,throwableItem
peglacitier10knife,Disabler,"Freezes the target's skin, stopping them in their tracks and sapping their heat.",375,throwableItem
peglacitier1knife,Farclaw,The traditional Peglaci throwing knife for sports and hunting.,50,throwableItem
peglacitier2knife,Burster,The standard issue Peglaci hunting grenade.,150,throwableItem
peglacitier3knife,Ricoshave,The gyroscopically stable blade can be banked off walls to hit another.,200,throwableItem
peglacitier4knife,Spiker,A flat discus that sticks to objects momentarily before emitting frozen blades.,250,throwableItem
peglacitier5knife,Fanblade,Throws a spread of deadly razor-sharp darts.,300,throwableItem
peglacitier6knife,Hobbler,Emits a freezing gas to slow targets before firing off razor-sharp Frosteel blades.,375,throwableItem
peglacitier7knife,Typhoon Harpoon,Flies straight for a moment before exploding into motion under its own power.,375,throwableItem
peglacitier8knife,Backscatter,Launches a grenade that accelerates before firing off three missiles the other way.,300,throwableItem
peglacitier9knife,Witherblade,Pierces through foes while draining their very energy!,300,throwableItem
purpleglowstick,Purple Glowstick,An effective and waterproof way to light up a dark cave before you dive into it.,,throwableItem
radienbulb,X'ian Rad Bulb,"When thrown, can be quite dangerous.",,throwableItem
redglowstick,Red Glowstick,An effective and waterproof way to light up a dark cave before you dive into it.,,throwableItem
shockshroom,Shock Shroom,Toss this shroom and shock your foes.,,throwableItem
stickblastingdynamite,Throwing Dynamite,Toss to mine out blocks at a distance. Fire in the hole!,,throwableItem
waterball,Water Ball,Throw these to water your crops.,,throwableItem
whiteglowstick,White Glowstick,An effective and waterproof way to light up a dark cave before you dive into it.,,throwableItem
fu_beebriefcase,Briefcase o' Bees,Throw to release a swarm of bees!,,throwableItem
fu_beebriefcasekevin,Briefcase o' Rewards,Use this to open it and reveal its contents. How exciting!,0,mysteriousReward
arkaendart,Arkaen Dart,"Explosive, deadly biological darts.",100,throwableItem
bellamortecore,Bella Morte Bomb,This weapon spews out a cheery neurotoxin.,50,throwableItem
bladetreeblade,Blade Tree Dart,Sharp and super-duper fun! Extract it into titanium.,5,throwableItem
crystalliteshard,Crystallite Shard,Ludicrously dangerous shards.,7,throwableItem
tinselbushsprout,Tinselbush Dart,"Fun to throw at living things to make them not alive anymore. Oddly, also tills any surface. Extract for tungsten.",5,throwableItem
antigravgrenade,Anti-Gravity Bomb,Weaponized grav-liquid container.,50,throwableItem
gravgrenade,Anti-Gravity Bomb,Weaponized orange grav-liquid container.,50,throwableItem
waterbucket,Water Bucket,A bucket full of water,,throwableItem
fuwolfcase,Box o' Wolves,I...but....how?,,throwableItem
fuwolfcasekevin,Mystery Box,What's inside? It's pretty heavy.,100,mysteriousReward
fuflashlight,Flashlight II,"A much wider beam, but less ambience.",100,Tool
fumastermanipulator,Master Manipulator,God-like power to reshape matter.,,Matter Manipulator
handhoe,Hand Hoe,This hoe lets you till soil but with half the hands and time!,225,Tool
mmgravgun2,Quantum Manipulator,It doesn't get any better than this.,,Matter Manipulator
mmgravgun3,Precursor Manipulator,Supreme tech.,,Matter Manipulator
painttoolfu,Paint Brush,"With this brush the world is your canvas, to paint as you see fit.",0,Tool
wiretoolfu,Mechanic's Wrench,"With this you can play electrician, linking up power nodes.",0,Tool
beamaxeapex,Miniknog Manipulator,Manipulates anything that matters. Quick select with [R] key.,0,Tool
beamaxeelunite,Enhanced Manipulator,Manipulates anything that matters. Quick select with [R] key.,0,Tool
beamaxehylotl,Aqua Manipulator,Manipulates anything that matters. Quick select with [R] key.,0,Tool
bloodstonepickaxe,Plasmic Pickaxe,This is one heck of a mining tool.,250,Tool
