Mod name,id,Item ID,name
Reliquary,reliquary:grip_assembly,19252,Grip Assembly
Reliquary,reliquary:guardian_spike,19314,Guardian Spike
Reliquary,reliquary:hammer_assembly,19254,Hammer Assembly
Reliquary,reliquary:handgun,19251,Hunter's Handgun
Reliquary,reliquary:harvest_rod,19255,�2Harvest Rod
Reliquary,reliquary:hero_medallion,19257,Hero's Medallion
Reliquary,reliquary:holy_hand_grenade,19250,Holy Hand Grenade
Reliquary,reliquary:ice_magus_rod,19258,Ice Magus Rod
Reliquary,reliquary:infernal_chalice,19259,Infernal Chalice
Reliquary,reliquary:infernal_claw,19313,Infernal Claw
Reliquary,reliquary:infernal_claws,19260,�4Infernal Claws
Reliquary,reliquary:infernal_tear,19261,�4Infernal Tear
Reliquary,reliquary:interdiction_torch,19328,�eInterdiction Torch
Reliquary,reliquary:kraken_shell,19262,Kraken Shell
Reliquary,reliquary:kraken_shell_fragment,19305,Kraken Shell Fragment
Reliquary,reliquary:lantern_of_paranoia,19316,�eLantern Of Paranoia
Reliquary,reliquary:lingering_potion,19276,Lingering Condensed Potion
Reliquary,reliquary:magazines/blaze_magazine,19282,Blaze Magazine
Reliquary,reliquary:magazines/buster_magazine,19285,Buster Magazine
Reliquary,reliquary:magazines/concussive_magazine,19284,Concussive Magazine
Reliquary,reliquary:magazines/empty_magazine,19279,Empty Magazine
Reliquary,reliquary:magazines/ender_magazine,19283,Ender Magazine
Reliquary,reliquary:magazines/exorcism_magazine,19281,Exorcism Magazine
Reliquary,reliquary:magazines/neutral_magazine,19280,Neutral Magazine
Reliquary,reliquary:magazines/sand_magazine,19287,Sand Magazine
Reliquary,reliquary:magazines/seeker_magazine,19286,Seeker Magazine
Reliquary,reliquary:magazines/storm_magazine,19288,Storm Magazine
Reliquary,reliquary:magicbane,19317,Magicbane
Reliquary,reliquary:mercy_cross,19238,Cross of Mercy
Reliquary,reliquary:midas_touchstone,19263,Touchstone of Midas
Reliquary,reliquary:mob_charm,19278,�aPig Charm
Reliquary,reliquary:mob_charm_belt,19277,Charm Belt
Reliquary,reliquary:mob_charm_fragment,19256,�aPig Charm Fragment
Reliquary,reliquary:molten_core,19308,Molten Core
Reliquary,reliquary:nebulous_heart,19312,Nebulous Heart
Reliquary,reliquary:pedestals/black_pedestal,19360,Pedestal
Reliquary,reliquary:pedestals/blue_pedestal,19352,Pedestal
Reliquary,reliquary:pedestals/brown_pedestal,19354,Pedestal
Reliquary,reliquary:pedestals/cyan_pedestal,19348,Pedestal
Reliquary,reliquary:pedestals/gray_pedestal,19344,Pedestal
Reliquary,reliquary:pedestals/green_pedestal,19356,Pedestal
Reliquary,reliquary:pedestals/light_blue_pedestal,19336,Pedestal
Reliquary,reliquary:pedestals/light_gray_pedestal,19346,Pedestal
Reliquary,reliquary:pedestals/lime_pedestal,19340,Pedestal
Reliquary,reliquary:pedestals/magenta_pedestal,19334,Pedestal
Reliquary,reliquary:pedestals/orange_pedestal,19332,Pedestal
Reliquary,reliquary:pedestals/passive/black_passive_pedestal,19359,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/blue_passive_pedestal,19351,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/brown_passive_pedestal,19353,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/cyan_passive_pedestal,19347,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/gray_passive_pedestal,19343,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/green_passive_pedestal,19355,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/light_blue_passive_pedestal,19335,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/light_gray_passive_pedestal,19345,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/lime_passive_pedestal,19339,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/magenta_passive_pedestal,19333,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/orange_passive_pedestal,19331,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/pink_passive_pedestal,19341,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/purple_passive_pedestal,19349,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/red_passive_pedestal,19357,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/white_passive_pedestal,19329,Pedestal (Display only)
Reliquary,reliquary:pedestals/passive/yellow_passive_pedestal,19337,Pedestal (Display only)
Reliquary,reliquary:pedestals/pink_pedestal,19342,Pedestal
Reliquary,reliquary:pedestals/purple_pedestal,19350,Pedestal
Reliquary,reliquary:pedestals/red_pedestal,19358,Pedestal
Reliquary,reliquary:pedestals/white_pedestal,19330,Pedestal
Reliquary,reliquary:pedestals/yellow_pedestal,19338,Pedestal
Reliquary,reliquary:phoenix_down,19264,Phoenix Down
Reliquary,reliquary:potion,19274,Condensed Potion
Reliquary,reliquary:potion_essence,19242,Potion Essence
Reliquary,reliquary:pyromancer_staff,19265,�4Pyromancer's Staff
Reliquary,reliquary:rending_gale,19266,�eRending Gale
Reliquary,reliquary:rib_bone,19301,Rib Bone
Reliquary,reliquary:rod_of_lyssa,19267,Rod of Lyssa
Reliquary,reliquary:salamander_eye,19318,Salamander's Eye
Reliquary,reliquary:serpent_staff,19319,�2Serpent Staff
Reliquary,reliquary:shears_of_winter,19320,Shears of Winter
Reliquary,reliquary:slime_pearl,19304,Slime Pearl
Reliquary,reliquary:sojourner_staff,19268,Sojourner's Staff
Reliquary,reliquary:splash_potion,19275,Splash Condensed Potion
Reliquary,reliquary:squid_beak,19300,Squid Beak
Reliquary,reliquary:tipped_arrow,19269,Tipped Arrow
Reliquary,reliquary:twilight_cloak,19321,Twilight Cloak
Reliquary,reliquary:void_tear,19270,Void Tear
Reliquary,reliquary:witch_hat,19271,�eWitch Hat
Reliquary,reliquary:withered_rib,19307,Withered Rib
Reliquary,reliquary:witherless_rose,19272,Witherless Rose
Reliquary,reliquary:wraith_node,19327,Wraith Node
Reliquary,reliquary:zombie_heart,19299,Zombie Heart
Restrictions,restrictions:attractor,17596,Attractor
Restrictions,restrictions:glassboots,17599,Glass Boots
Restrictions,restrictions:oneway,17597,One Way
Restrictions,restrictions:oneway_wall,17598,One Way Wall
Restrictions,restrictions:pusher,17595,Pusher
Roots Classic,rootsclassic:acacia_bark,16045,Acacia Bark
Roots Classic,rootsclassic:accelerator_standing_stone,16083,Accelerating Standing Stone
Roots Classic,rootsclassic:aesthetic_standing_stone,16084,Standing Stone
Roots Classic,rootsclassic:altar,16076,Casting Altar
Roots Classic,rootsclassic:attuned_standing_stone,16080,Attuned Standing Stone
Roots Classic,rootsclassic:bark_knife,16032,Bark Knife
Roots Classic,rootsclassic:birch_bark,16043,Birch Bark
Roots Classic,rootsclassic:blackcurrant,16064,Blackcurrant
Roots Classic,rootsclassic:brazier,16077,Incense Brazier
Roots Classic,rootsclassic:charged_runic_focus,16072,Charged Runic Focus
Roots Classic,rootsclassic:crystal_staff,16036,Crystal Staff
Roots Classic,rootsclassic:dark_oak_bark,16046,Dark Oak Bark
Roots Classic,rootsclassic:dragons_eye,16040,Dragon's Eye
Roots Classic,rootsclassic:elderberry,16067,Elderberry
Roots Classic,rootsclassic:engraved_blade,16073,Engraved Blade
Roots Classic,rootsclassic:entangler_standing_stone,16085,Entangling Standing Stone
Roots Classic,rootsclassic:flare_orchid,16090,Flare Orchid
Roots Classic,rootsclassic:fruit_salad,16070,Fruit Salad
Roots Classic,rootsclassic:grower_standing_stone,16087,Growing Standing Stone
Roots Classic,rootsclassic:growth_powder,16061,Growth Powder
Roots Classic,rootsclassic:healer_standing_stone,16088,Healing Standing Stone
Roots Classic,rootsclassic:healing_poultice,16068,Healing Poultice
Roots Classic,rootsclassic:igniter_standing_stone,16086,Igniting Standing Stone
Roots Classic,rootsclassic:imbuer,16078,Imbuer
Roots Classic,rootsclassic:infernal_bulb,16039,Infernal Bulb
Roots Classic,rootsclassic:jungle_bark,16044,Jungle Bark
Roots Classic,rootsclassic:living_axe,16050,Living Axe
Roots Classic,rootsclassic:living_hoe,16051,Living Hoe
Roots Classic,rootsclassic:living_pickaxe,16049,Living Pickaxe
Roots Classic,rootsclassic:living_shovel,16048,Living Shovel
Roots Classic,rootsclassic:living_sword,16047,Living Sword
Roots Classic,rootsclassic:mana_research_icon,16074,Mana Research Icon
Roots Classic,rootsclassic:midnight_bloom,16089,Midnight Bloom
Roots Classic,rootsclassic:mortar,16075,Mortar
Roots Classic,rootsclassic:mundane_standing_stone,16079,Mundane Standing Stone
Roots Classic,rootsclassic:mutating_powder,16062,Mutating Powder
Roots Classic,rootsclassic:nightshade,16063,Nightshade
Roots Classic,rootsclassic:oak_bark,16041,Oak Bark
Roots Classic,rootsclassic:old_root,16037,Old Root
Roots Classic,rootsclassic:pestle,16034,Pestle
Roots Classic,rootsclassic:radiant_daisy,16091,Radiant Daisy
Roots Classic,rootsclassic:redcurrant,16065,Redcurrant
Roots Classic,rootsclassic:repulsor_standing_stone,16082,Repulsing Standing Stone
Roots Classic,rootsclassic:rooty_stew,16069,Rooty Stew
Roots Classic,rootsclassic:runic_focus,16071,Runic Focus
Roots Classic,rootsclassic:runic_tablet,16060,Runic Tablet.
Roots Classic,rootsclassic:spell_powder,16033,Spell Powder
Roots Classic,rootsclassic:spruce_bark,16042,Spruce Bark
Roots Classic,rootsclassic:staff,16035,Staff
Roots Classic,rootsclassic:sylvan_boots,16055,Sylvan Boots
Roots Classic,rootsclassic:sylvan_hood,16052,Sylvan Hood
Roots Classic,rootsclassic:sylvan_robe,16053,Sylvan Robe
Roots Classic,rootsclassic:sylvan_tunic,16054,Sylvan Tunic
Roots Classic,rootsclassic:vacuum_standing_stone,16081,Vacuum Standing Stone
Roots Classic,rootsclassic:verdant_sprig,16038,Verdant Sprig
Roots Classic,rootsclassic:whitecurrant,16066,Whitecurrant
Roots Classic,rootsclassic:wildwood_boots,16059,Wildwood Boots
Roots Classic,rootsclassic:wildwood_leggings,16058,Wildwood Leggings
Roots Classic,rootsclassic:wildwood_mask,16056,Wildwood Mask
Roots Classic,rootsclassic:wildwood_plate,16057,Wildwood Plate
SecurityCraft,securitycraft:admin_tool,7338,Admin Tool
SecurityCraft,securitycraft:alarm,7389,Alarm
SecurityCraft,securitycraft:ancient_debris_mine,7339,Ancient Debris Mine
SecurityCraft,securitycraft:blacklist_module,7381,Denylist Module
SecurityCraft,securitycraft:blast_furnace_mine,7450,Blast Furnace Mine
SecurityCraft,securitycraft:block_pocket_manager,7390,Block Pocket Manager
SecurityCraft,securitycraft:block_pocket_wall,7391,Block Pocket Wall
SecurityCraft,securitycraft:bouncing_betty,7392,Bouncing Betty
SecurityCraft,securitycraft:briefcase,7340,Briefcase
SecurityCraft,securitycraft:bucket_f_lava,7344,Fake Lava Bucket
SecurityCraft,securitycraft:bucket_f_water,7345,Fake Water Bucket
SecurityCraft,securitycraft:cage_trap,7393,Cage Trap
SecurityCraft,securitycraft:camera_monitor,7341,Camera Monitor
SecurityCraft,securitycraft:chiseled_crystal_quartz,7394,Chiseled Crystal Quartz Block
SecurityCraft,securitycraft:claymore,7398,Claymore
SecurityCraft,securitycraft:coal_mine,7429,Coal Ore Mine
SecurityCraft,securitycraft:cobbled_deepslate_mine,7424,Cobbled Deepslate Mine
SecurityCraft,securitycraft:cobblestone_mine,7426,Cobblestone Mine
SecurityCraft,securitycraft:codebreaker,7342,Codebreaker
SecurityCraft,securitycraft:copper_mine,7435,Copper Ore Mine
SecurityCraft,securitycraft:crystal_quartz,7395,Block of Crystal Quartz
SecurityCraft,securitycraft:crystal_quartz_item,7343,Crystal Quartz
SecurityCraft,securitycraft:crystal_quartz_pillar,7396,Crystal Quartz Pillar
SecurityCraft,securitycraft:crystal_quartz_slab,7397,Crystal Quartz Slab
SecurityCraft,securitycraft:crystal_quartz_stairs,7417,Crystal Quartz Stairs
SecurityCraft,securitycraft:deepslate_coal_mine,7430,Deepslate Coal Ore Mine
SecurityCraft,securitycraft:deepslate_copper_mine,7436,Deepslate Copper Ore Mine
SecurityCraft,securitycraft:deepslate_diamond_mine,7444,Deepslate Diamond Ore Mine
SecurityCraft,securitycraft:deepslate_emerald_mine,7440,Deepslate Emerald Ore Mine
SecurityCraft,securitycraft:deepslate_gold_mine,7434,Deepslate Gold Ore Mine
SecurityCraft,securitycraft:deepslate_iron_mine,7432,Deepslate Iron Ore Mine
SecurityCraft,securitycraft:deepslate_lapis_mine,7442,Deepslate Lapis Lazuli Ore Mine
SecurityCraft,securitycraft:deepslate_mine,7423,Deepslate Mine
SecurityCraft,securitycraft:deepslate_redstone_mine,7438,Deepslate Redstone Ore Mine
SecurityCraft,securitycraft:diamond_mine,7443,Diamond Ore Mine
SecurityCraft,securitycraft:dirt_mine,7425,Dirt Mine
SecurityCraft,securitycraft:disguise_module,7382,Disguise Module
SecurityCraft,securitycraft:door_indestructible_iron_item,7356,Reinforced Door
SecurityCraft,securitycraft:electrified_iron_fence,7402,Electrified Iron Fence
SecurityCraft,securitycraft:emerald_mine,7439,Emerald Ore Mine
SecurityCraft,securitycraft:furnace_mine,7448,Furnace Mine
SecurityCraft,securitycraft:gilded_blackstone_mine,7447,Gilded Blackstone Mine
SecurityCraft,securitycraft:gold_mine,7433,Gold Ore Mine
SecurityCraft,securitycraft:gravel_mine,7428,Gravel Mine
SecurityCraft,securitycraft:harming_module,7383,Harming Module
SecurityCraft,securitycraft:ims,7400,Intelligent Munitions System
SecurityCraft,securitycraft:inventory_scanner,7401,Inventory Scanner
SecurityCraft,securitycraft:iron_mine,7431,Iron Ore Mine
SecurityCraft,securitycraft:keycard_lv1,7346,Level 1 Keycard
SecurityCraft,securitycraft:keycard_lv2,7347,Level 2 Keycard
SecurityCraft,securitycraft:keycard_lv3,7348,Level 3 Keycard
SecurityCraft,securitycraft:keycard_lv4,7349,Level 4 Keycard
SecurityCraft,securitycraft:keycard_lv5,7350,Level 5 Keycard
SecurityCraft,securitycraft:keycard_reader,7403,Keycard Reader
SecurityCraft,securitycraft:keypad,7404,Keypad
SecurityCraft,securitycraft:keypad_blast_furnace,7407,Password-protected Blast Furnace
SecurityCraft,securitycraft:keypad_chest,7352,Password-protected Chest
SecurityCraft,securitycraft:keypad_door_item,7353,Keypad Door
SecurityCraft,securitycraft:keypad_frame,7399,Frame
SecurityCraft,securitycraft:keypad_furnace,7405,Password-protected Furnace
SecurityCraft,securitycraft:keypad_item,7351,Key Panel
SecurityCraft,securitycraft:keypad_smoker,7406,Password-protected Smoker
SecurityCraft,securitycraft:lapis_mine,7441,Lapis Lazuli Ore Mine
SecurityCraft,securitycraft:laser_block,7408,Laser Block
SecurityCraft,securitycraft:limited_use_keycard,7354,Limited Use Keycard
SecurityCraft,securitycraft:mine,7421,Mine
SecurityCraft,securitycraft:motion_activated_light,7409,Motion-Activated Light
SecurityCraft,securitycraft:nether_gold_mine,7445,Nether Gold Ore Mine
SecurityCraft,securitycraft:panic_button,7410,Panic Button
SecurityCraft,securitycraft:portable_radar,7411,Portable Radar
SecurityCraft,securitycraft:portable_tune_player,7355,Portable Tune Player
SecurityCraft,securitycraft:projector,7412,Projector
SecurityCraft,securitycraft:protecto,7413,Protecto
SecurityCraft,securitycraft:quartz_mine,7446,Nether Quartz Ore Mine
SecurityCraft,securitycraft:redstone_mine,7437,Redstone Ore Mine
SecurityCraft,securitycraft:redstone_module,7384,Redstone Module
SecurityCraft,securitycraft:reinforced_acacia_button,7827,Reinforced Acacia Button
SecurityCraft,securitycraft:reinforced_acacia_log,7512,Reinforced Acacia Log
